seas,date,wk,h,v,sprv,ou,ptsh,ptsv,neutral,playoff,stad
2010,11/28/2010,12,SEA,KC,-2,45,24,42,0,0,CenturyLink Field
2010,11/28/2010,12,WAS,MIN,-2.5,44,13,17,0,0,FedExField
2010,11/29/2010,12,ARI,SF,-2,42,6,27,0,0,University of Phoenix Stadium
2010,12/02/2010,13,PHI,HOU,8,49.5,34,24,0,0,Lincoln Financial Field
2010,12/05/2010,13,ARI,LAR,-3.5,44,6,19,0,0,University of Phoenix Stadium
2010,12/05/2010,13,BAL,PIT,3,39,10,13,0,0,M&T Bank Stadium
2010,12/05/2010,13,CIN,NO,-7,45.5,30,34,0,0,Paul Brown Stadium
2010,12/05/2010,13,DET,CHI,-5.5,43.5,20,24,0,0,Ford Field
2010,12/05/2010,13,GB,SF,9,41,34,16,0,0,Lambeau Field
2010,12/05/2010,13,IND,DAL,5.5,48,35,38,0,0,Lucas Oil Stadium
2010,12/05/2010,13,KC,DEN,8,48.5,10,6,0,0,Arrowhead Stadium
2010,12/05/2010,13,MIA,CLE,6,43.5,10,13,0,0,Sun Life Stadium
2010,12/05/2010,13,MIN,BUF,5,44,38,14,0,0,Mall of America Field
2010,12/05/2010,13,NYG,WAS,7.5,43,31,7,0,0,MetLife Stadium
2010,12/05/2010,13,LAC,OAK,13,44.5,13,28,0,0,Qualcomm Stadium
2010,12/05/2010,13,SEA,CAR,5,40,31,14,0,0,CenturyLink Field
2010,12/05/2010,13,TB,ATL,-3,43.5,24,28,0,0,Raymond James Stadium
2010,12/05/2010,13,TEN,JAX,3,43.5,6,17,0,0,Nissan Stadium
2010,12/06/2010,13,NE,NYJ,4,44.5,45,3,0,0,Gillette Stadium
2010,12/09/2010,14,TEN,IND,-4,44,28,30,0,0,Nissan Stadium
2010,12/12/2010,14,ARI,DEN,-4,44,43,13,0,0,University of Phoenix Stadium
2010,12/12/2010,14,BUF,CLE,-0,39,13,6,0,0,Ralph Wilson Stadium
2010,12/12/2010,14,CAR,ATL,-7.5,41,10,31,0,0,Bank of America Stadium
2010,12/12/2010,14,CHI,NE,-3,37,7,36,0,0,Soldier Field
2010,12/12/2010,14,DAL,PHI,-4,51,27,30,0,0,Cowboys Stadium
2010,12/12/2010,14,DET,GB,-7,46,7,3,0,0,Ford Field
2010,12/12/2010,14,JAX,OAK,3.5,41.5,38,31,0,0,EverBank Field
2010,12/12/2010,14,NO,LAR,9,47,31,13,0,0,Louisiana Superdome
2010,12/12/2010,14,NYJ,MIA,5.5,38,6,10,0,0,MetLife Stadium
2010,12/12/2010,14,PIT,CIN,8,39.5,23,7,0,0,Heinz Field
2010,12/12/2010,14,LAC,KC,10,45.5,31,0,0,0,Qualcomm Stadium
2010,12/12/2010,14,SF,SEA,5,43,40,21,0,0,Candlestick Park
2010,12/12/2010,14,WAS,TB,-1.5,41.5,16,17,0,0,FedExField
2010,12/13/2010,14,HOU,BAL,-3,47,28,34,0,0,Reliant Stadium
2010,12/16/2010,15,LAC,SF,10.5,45,34,7,0,0,Qualcomm Stadium
2010,12/19/2010,15,BAL,NO,2.5,44.5,30,24,0,0,M&T Bank Stadium
2010,12/19/2010,15,CAR,ARI,2.5,37.5,19,12,0,0,Bank of America Stadium
2010,12/19/2010,15,CIN,CLE,-0,41,19,17,0,0,Paul Brown Stadium
2010,12/19/2010,15,DAL,WAS,9.5,44.5,33,30,0,0,Cowboys Stadium
2010,12/19/2010,15,IND,JAX,4.5,48,34,24,0,0,Lucas Oil Stadium
2010,12/19/2010,15,MIA,BUF,5.5,40,14,17,0,0,Sun Life Stadium
2010,12/19/2010,15,NE,GB,14.5,43.5,31,27,0,0,Gillette Stadium
2010,12/19/2010,15,NYG,PHI,3,47,31,38,0,0,MetLife Stadium
2010,12/19/2010,15,OAK,DEN,8,42,39,23,0,0,Oakland Coliseum
2010,12/19/2010,15,PIT,NYJ,4,35.5,17,22,0,0,Heinz Field
2010,12/19/2010,15,SEA,ATL,-6,46.5,18,34,0,0,CenturyLink Field
2010,12/19/2010,15,LAR,KC,3,42.5,13,27,0,0,Edward Jones Dome
2010,12/19/2010,15,TB,DET,4,43,20,23,0,0,Raymond James Stadium
2010,12/19/2010,15,TEN,HOU,1,47,31,17,0,0,Nissan Stadium
2010,12/20/2010,15,MIN,CHI,-7,33,14,40,0,0,Mall of America Field
2010,12/23/2010,16,PIT,CAR,14.5,38,27,3,0,0,Heinz Field
2010,12/25/2010,16,ARI,DAL,-7.5,45,27,26,0,0,University of Phoenix Stadium
2010,12/26/2010,16,BUF,NE,-9,45.5,3,34,0,0,Ralph Wilson Stadium
2010,12/26/2010,16,CHI,NYJ,3,36,38,34,0,0,Soldier Field
2010,12/26/2010,16,CIN,LAC,-8,43.5,34,20,0,0,Paul Brown Stadium
2010,12/26/2010,16,CLE,BAL,-4,40,10,20,0,0,FirstEnergy Stadium
2010,12/26/2010,16,DEN,HOU,-2.5,49.5,24,23,0,0,Sports Authority Field at Mile High
2010,12/26/2010,16,GB,NYG,3,43,45,17,0,0,Lambeau Field
2010,12/26/2010,16,JAX,WAS,6.5,45,17,20,0,0,EverBank Field
2010,12/26/2010,16,KC,TEN,4,42.5,34,14,0,0,Arrowhead Stadium
2010,12/26/2010,16,MIA,DET,3.5,41,27,34,0,0,Sun Life Stadium
2010,12/26/2010,16,OAK,IND,-2.5,47.5,26,31,0,0,Oakland Coliseum
2010,12/26/2010,16,LAR,SF,2.5,40,25,17,0,0,Edward Jones Dome
2010,12/26/2010,16,TB,SEA,6,43.5,38,15,0,0,Raymond James Stadium
2010,12/27/2010,16,ATL,NO,2.5,49.5,14,17,0,0,Georgia Dome
2010,12/28/2010,16,PHI,MIN,14.5,44.5,14,24,0,0,Lincoln Financial Field
2010,01/02/2011,17,ATL,CAR,14.5,41.5,31,10,0,0,Georgia Dome
2010,01/02/2011,17,BAL,CIN,9.5,43,13,7,0,0,M&T Bank Stadium
2010,01/02/2011,17,CLE,PIT,-6.5,38,9,41,0,0,FirstEnergy Stadium
2010,01/02/2011,17,DEN,LAC,-3.5,47.5,28,33,0,0,Sports Authority Field at Mile High
2010,01/02/2011,17,DET,MIN,3.5,43.5,20,13,0,0,Ford Field
2010,01/02/2011,17,GB,CHI,10.5,43.5,10,3,0,0,Lambeau Field
2010,01/02/2011,17,HOU,JAX,4,48,34,17,0,0,Reliant Stadium
2010,01/02/2011,17,IND,TEN,9.5,48,23,20,0,0,Lucas Oil Stadium
2010,01/02/2011,17,KC,OAK,4.5,43.5,10,31,0,0,Arrowhead Stadium
2010,01/02/2011,17,NE,MIA,6,44,38,7,0,0,Gillette Stadium
2010,01/02/2011,17,NO,TB,7,47,13,23,0,0,Louisiana Superdome
2010,01/02/2011,17,NYJ,BUF,1.5,38,38,7,0,0,MetLife Stadium
2010,01/02/2011,17,PHI,DAL,-0,43.5,13,14,0,0,Lincoln Financial Field
2010,01/02/2011,17,SF,ARI,6,39,38,7,0,0,Candlestick Park
2010,01/02/2011,17,SEA,LAR,-3,41.5,16,6,0,0,CenturyLink Field
2010,01/02/2011,17,WAS,NYG,-4,44.5,14,17,0,0,FedExField
2010,01/08/2011,18,IND,NYJ,2,44.5,16,17,0,1,NA
2010,01/08/2011,18,SEA,NO,-10,46,41,36,0,1,NA
2010,01/09/2011,18,KC,BAL,-3,41,7,30,0,1,NA
2010,01/09/2011,18,PHI,GB,2.5,47,16,21,0,1,NA
2010,01/15/2011,19,ATL,GB,1.5,43.5,21,48,0,1,Georgia Dome
2010,01/15/2011,19,PIT,BAL,3,37,31,24,0,1,NA
2010,01/16/2011,19,CHI,SEA,10,43,35,24,0,1,Soldier Field
2010,01/16/2011,19,NE,NYJ,9.5,45,21,28,0,1,NA
2010,01/23/2011,20,CHI,GB,-3.5,42.5,14,21,0,1,Soldier Field
2010,01/23/2011,20,PIT,NYJ,4,38,24,19,0,1,NA
2010,NA,NA,SF,DEN,1.5,42,24,16,NA,NA,NA
2010,NA,NA,MIN,NYG,-3,43,3,21,NA,NA,NA
2010,NA,NA,GB,PIT,2.5,44.5,31,25,NA,NA,NA
2010,NA,NA,SF,DEN,1.5,42,24,16,NA,NA,NA
2010,NA,NA,MIN,NYG,-3,43,3,21,NA,NA,NA
2010,NA,NA,GB,PIT,2.5,44.5,31,25,NA,NA,NA
2011,09/08/2011,1,GB,NO,5,48,42,34,0,0,Lambeau Field
2011,09/11/2011,1,ARI,CAR,7,37.5,28,21,0,0,University of Phoenix Stadium
2011,09/11/2011,1,BAL,PIT,1.5,37,35,7,0,0,M&T Bank Stadium
2011,09/11/2011,1,CHI,ATL,-1.5,41,30,12,0,0,Soldier Field
2011,09/11/2011,1,CLE,CIN,7,36.5,17,27,0,0,FirstEnergy Stadium
2011,09/11/2011,1,HOU,IND,9,44,34,7,0,0,Reliant Stadium
2011,09/11/2011,1,JAX,TEN,-1.5,38,16,14,0,0,EverBank Field
2011,09/11/2011,1,KC,BUF,3.5,40,7,41,0,0,Arrowhead Stadium
2011,09/11/2011,1,NYJ,DAL,6,41,27,24,0,0,MetLife Stadium
2011,09/11/2011,1,LAC,MIN,8.5,43,24,17,0,0,Qualcomm Stadium
2011,09/11/2011,1,SF,SEA,6,38,33,17,0,0,Candlestick Park
2011,09/11/2011,1,LAR,PHI,-4,44.5,13,31,0,0,Edward Jones Dome
2011,09/11/2011,1,TB,DET,1.5,43.5,20,27,0,0,Raymond James Stadium
2011,09/11/2011,1,WAS,NYG,-2,40,28,14,0,0,FedExField
2011,09/12/2011,1,DEN,OAK,3,42,20,23,0,0,Sports Authority Field at Mile High
2011,09/12/2011,1,MIA,NE,-7.5,47,24,38,0,0,Sun Life Stadium
2011,09/18/2011,2,ATL,PHI,-2.5,49.5,35,31,0,0,Georgia Dome
2011,09/18/2011,2,BUF,OAK,4,41,38,35,0,0,Ralph Wilson Stadium
2011,09/18/2011,2,CAR,GB,-11,45,23,30,0,0,Bank of America Stadium
2011,09/18/2011,2,DEN,CIN,3,41,24,22,0,0,Sports Authority Field at Mile High
2011,09/18/2011,2,DET,KC,9,45,48,3,0,0,Ford Field
2011,09/18/2011,2,IND,CLE,-1.5,39,19,27,0,0,Lucas Oil Stadium
2011,09/18/2011,2,MIA,HOU,-3,47.5,13,23,0,0,Sun Life Stadium
2011,09/18/2011,2,MIN,TB,1,41,20,24,0,0,Mall of America Field
2011,09/18/2011,2,NE,LAC,7,53.5,35,21,0,0,Gillette Stadium
2011,09/18/2011,2,NO,CHI,5,46.5,30,13,0,0,Louisiana Superdome
2011,09/18/2011,2,NYJ,JAX,9,38.5,32,3,0,0,MetLife Stadium
2011,09/18/2011,2,PIT,SEA,14,40,24,0,0,0,Heinz Field
2011,09/18/2011,2,SF,DAL,-3,41.5,24,27,0,0,Candlestick Park
2011,09/18/2011,2,TEN,BAL,-6,39,26,13,0,0,Nissan Stadium
2011,09/18/2011,2,WAS,ARI,4.5,45,22,21,0,0,FedExField
2011,09/19/2011,2,NYG,LAR,7,44,28,16,0,0,MetLife Stadium
2011,09/25/2011,3,BUF,NE,-7.5,54.5,34,31,0,0,Ralph Wilson Stadium
2011,09/25/2011,3,CAR,JAX,3.5,43.5,16,10,0,0,Bank of America Stadium
2011,09/25/2011,3,CHI,GB,-5,45.5,17,27,0,0,Soldier Field
2011,09/25/2011,3,CIN,SF,1,38.5,8,13,0,0,Paul Brown Stadium
2011,09/25/2011,3,CLE,MIA,-2,42.5,17,16,0,0,FirstEnergy Stadium
2011,09/25/2011,3,IND,PIT,-11,39.5,20,23,0,0,Lucas Oil Stadium
2011,09/25/2011,3,MIN,DET,-3,45,23,26,0,0,Mall of America Field
2011,09/25/2011,3,NO,HOU,4,51,40,33,0,0,Louisiana Superdome
2011,09/25/2011,3,OAK,NYJ,-3,41,34,24,0,0,Oakland Coliseum
2011,09/25/2011,3,PHI,NYG,8,46.5,16,29,0,0,Lincoln Financial Field
2011,09/25/2011,3,LAC,KC,14.5,44.5,20,17,0,0,Qualcomm Stadium
2011,09/25/2011,3,SEA,ARI,-3,43,13,10,0,0,CenturyLink Field
2011,09/25/2011,3,LAR,BAL,-6,42,7,37,0,0,Edward Jones Dome
2011,09/25/2011,3,TB,ATL,1,45,16,13,0,0,Raymond James Stadium
2011,09/25/2011,3,TEN,DEN,7,44,17,14,0,0,Nissan Stadium
2011,09/26/2011,3,DAL,WAS,3.5,45,18,16,0,0,Cowboys Stadium
2011,10/02/2011,4,ARI,NYG,-1.5,45,27,31,0,0,University of Phoenix Stadium
2011,10/02/2011,4,BAL,NYJ,5,43.5,34,17,0,0,M&T Bank Stadium
2011,10/02/2011,4,CHI,CAR,7,42,34,29,0,0,Soldier Field
2011,10/02/2011,4,CIN,BUF,-3,43,23,20,0,0,Paul Brown Stadium
2011,10/02/2011,4,CLE,TEN,1.5,37.5,13,31,0,0,FirstEnergy Stadium
2011,10/02/2011,4,DAL,DET,2.5,46.5,30,34,0,0,Cowboys Stadium
2011,10/02/2011,4,GB,DEN,12,46.5,49,23,0,0,Lambeau Field
2011,10/02/2011,4,HOU,PIT,4,46.5,17,10,0,0,Reliant Stadium
2011,10/02/2011,4,JAX,NO,-9,45,10,23,0,0,EverBank Field
2011,10/02/2011,4,KC,MIN,-3,40,22,17,0,0,Arrowhead Stadium
2011,10/02/2011,4,OAK,NE,-6.5,55.5,19,31,0,0,Oakland Coliseum
2011,10/02/2011,4,PHI,SF,10,43.5,23,24,0,0,Lincoln Financial Field
2011,10/02/2011,4,LAC,MIA,7,45,26,16,0,0,Qualcomm Stadium
2011,10/02/2011,4,SEA,ATL,-6,39,28,30,0,0,CenturyLink Field
2011,10/02/2011,4,LAR,WAS,-3,44,10,17,0,0,Edward Jones Dome
2011,10/03/2011,4,TB,IND,10,40.5,24,17,0,0,Raymond James Stadium
2011,10/09/2011,5,ATL,GB,-6.5,53,14,25,0,0,Georgia Dome
2011,10/09/2011,5,BUF,PHI,-3,53,31,24,0,0,Ralph Wilson Stadium
2011,10/09/2011,5,CAR,NO,-6.5,51.5,27,30,0,0,Bank of America Stadium
2011,10/09/2011,5,DEN,LAC,-3.5,46.5,24,29,0,0,Sports Authority Field at Mile High
2011,10/09/2011,5,HOU,OAK,4.5,48.5,20,25,0,0,Reliant Stadium
2011,10/09/2011,5,IND,KC,1.5,38,24,28,0,0,Lucas Oil Stadium
2011,10/09/2011,5,JAX,CIN,-2.5,37,20,30,0,0,EverBank Field
2011,10/09/2011,5,MIN,ARI,3.5,45,34,10,0,0,Mall of America Field
2011,10/09/2011,5,NE,NYJ,7.5,50,30,21,0,0,Gillette Stadium
2011,10/09/2011,5,NYG,SEA,10,43.5,25,36,0,0,MetLife Stadium
2011,10/09/2011,5,PIT,TEN,3,40,38,17,0,0,Heinz Field
2011,10/09/2011,5,SF,TB,3,41.5,48,3,0,0,Candlestick Park
2011,10/10/2011,5,DET,CHI,7,47,24,13,0,0,Ford Field
2011,10/16/2011,6,ATL,CAR,3.5,49.5,31,17,0,0,Georgia Dome
2011,10/16/2011,6,BAL,HOU,7,43.5,29,14,0,0,M&T Bank Stadium
2011,10/16/2011,6,CHI,MIN,2.5,42,39,10,0,0,Soldier Field
2011,10/16/2011,6,CIN,IND,4.5,40.5,27,17,0,0,Paul Brown Stadium
2011,10/16/2011,6,DET,SF,5,45,19,25,0,0,Ford Field
2011,10/16/2011,6,GB,LAR,14,47.5,24,3,0,0,Lambeau Field
2011,10/16/2011,6,NE,DAL,7,54.5,20,16,0,0,Gillette Stadium
2011,10/16/2011,6,NYG,BUF,3,49,27,24,0,0,MetLife Stadium
2011,10/16/2011,6,OAK,CLE,6.5,45,24,17,0,0,Oakland Coliseum
2011,10/16/2011,6,PIT,JAX,12.5,40,17,13,0,0,Heinz Field
2011,10/16/2011,6,TB,NO,-6.5,49.5,26,20,0,0,Raymond James Stadium
2011,10/16/2011,6,WAS,PHI,-3,46.5,13,20,0,0,FedExField
2011,10/17/2011,6,NYJ,MIA,7.5,41.5,24,6,0,0,MetLife Stadium
2011,10/23/2011,7,ARI,PIT,-4.5,46.5,20,32,0,0,University of Phoenix Stadium
2011,10/23/2011,7,CAR,WAS,2.5,44.5,33,20,0,0,Bank of America Stadium
2011,10/23/2011,7,CLE,SEA,3,41,6,3,0,0,FirstEnergy Stadium
2011,10/23/2011,7,DAL,LAR,14,43,34,7,0,0,Cowboys Stadium
2011,10/23/2011,7,DET,ATL,4.5,47,16,23,0,0,Ford Field
2011,10/23/2011,7,MIA,DEN,-1,41.5,15,18,0,0,Sun Life Stadium
2011,10/23/2011,7,MIN,GB,-11,47,27,33,0,0,Mall of America Field
2011,10/23/2011,7,NO,IND,14,49,62,7,0,0,Louisiana Superdome
2011,10/23/2011,7,NYJ,LAC,-1,43.5,27,21,0,0,MetLife Stadium
2011,10/23/2011,7,OAK,KC,3.5,41.5,0,28,0,0,Oakland Coliseum
2011,10/23/2011,7,TEN,HOU,2.5,44,7,41,0,0,Nissan Stadium
2011,10/24/2011,7,JAX,BAL,-10.5,39,12,7,0,0,EverBank Field
2011,10/30/2011,8,BAL,ARI,11.5,43,30,27,0,0,M&T Bank Stadium
2011,10/30/2011,8,BUF,WAS,4,46.5,23,0,0,0,Rogers Centre
2011,10/30/2011,8,CAR,MIN,3,47,21,24,0,0,Bank of America Stadium
2011,10/30/2011,8,DEN,DET,-3.5,43.5,10,45,0,0,Sports Authority Field at Mile High
2011,10/30/2011,8,HOU,JAX,10,41,24,14,0,0,Reliant Stadium
2011,10/30/2011,8,NYG,MIA,10,43.5,20,17,0,0,MetLife Stadium
2011,10/30/2011,8,PHI,DAL,3,49.5,34,7,0,0,Lincoln Financial Field
2011,10/30/2011,8,PIT,NE,-3,52,25,17,0,0,Heinz Field
2011,10/30/2011,8,SF,CLE,9.5,38.5,20,10,0,0,Candlestick Park
2011,10/30/2011,8,SEA,CIN,-1.5,37.5,12,34,0,0,CenturyLink Field
2011,10/30/2011,8,LAR,NO,-14,48.5,31,21,0,0,Edward Jones Dome
2011,10/30/2011,8,TEN,IND,7.5,43.5,27,10,0,0,Nissan Stadium
2011,10/31/2011,8,KC,LAC,-3,44.5,23,20,0,0,Arrowhead Stadium
2011,11/06/2011,9,ARI,LAR,3,41.5,19,13,0,0,University of Phoenix Stadium
2011,11/06/2011,9,BUF,NYJ,2.5,45,11,27,0,0,Ralph Wilson Stadium
2011,11/06/2011,9,DAL,SEA,11,45,23,13,0,0,Cowboys Stadium
2011,11/06/2011,9,HOU,CLE,10.5,41,30,12,0,0,Reliant Stadium
2011,11/06/2011,9,IND,ATL,-7,45.5,7,31,0,0,Lucas Oil Stadium
2011,11/06/2011,9,KC,MIA,4,40.5,3,31,0,0,Arrowhead Stadium
2011,11/06/2011,9,NE,NYG,9,51,20,24,0,0,Gillette Stadium
2011,11/06/2011,9,NO,TB,9,50.5,27,16,0,0,Louisiana Superdome
2011,11/06/2011,9,OAK,DEN,7.5,42.5,24,38,0,0,Oakland Coliseum
2011,11/06/2011,9,PIT,BAL,3.5,42,20,23,0,0,Heinz Field
2011,11/06/2011,9,LAC,GB,-6,51,38,45,0,0,Qualcomm Stadium
2011,11/06/2011,9,TEN,CIN,3,41.5,17,24,0,0,Nissan Stadium
2011,11/06/2011,9,WAS,SF,-4.5,37.5,11,19,0,0,FedExField
2011,11/07/2011,9,PHI,CHI,8,47.5,24,30,0,0,Lincoln Financial Field
2011,11/10/2011,10,LAC,OAK,7,48,17,24,0,0,Qualcomm Stadium
2011,11/13/2011,10,ATL,NO,1,50,23,26,0,0,Georgia Dome
2011,11/13/2011,10,CAR,TEN,3.5,47.5,3,30,0,0,Bank of America Stadium
2011,11/13/2011,10,CHI,DET,3,42.5,37,13,0,0,Soldier Field
2011,11/13/2011,10,CIN,PIT,-4,40.5,17,24,0,0,Paul Brown Stadium
2011,11/13/2011,10,CLE,LAR,3,36.5,12,13,0,0,FirstEnergy Stadium
2011,11/13/2011,10,DAL,BUF,4.5,49,44,7,0,0,Cowboys Stadium
2011,11/13/2011,10,IND,JAX,-3,37.5,3,17,0,0,Lucas Oil Stadium
2011,11/13/2011,10,KC,DEN,3.5,42.5,10,17,0,0,Arrowhead Stadium
2011,11/13/2011,10,MIA,WAS,4,38,20,9,0,0,Sun Life Stadium
2011,11/13/2011,10,NYJ,NE,2.5,47,16,37,0,0,MetLife Stadium
2011,11/13/2011,10,PHI,ARI,13,47.5,17,21,0,0,Lincoln Financial Field
2011,11/13/2011,10,SF,NYG,4,42.5,27,20,0,0,Candlestick Park
2011,11/13/2011,10,SEA,BAL,-7,39,22,17,0,0,CenturyLink Field
2011,11/13/2011,10,TB,HOU,-4,45.5,9,37,0,0,Raymond James Stadium
2011,11/14/2011,10,GB,MIN,13,50,45,7,0,0,Lambeau Field
2011,11/17/2011,11,DEN,NYJ,-6.5,38.5,17,13,0,0,Sports Authority Field at Mile High
2011,11/20/2011,11,ATL,TEN,6.5,44,23,17,0,0,Georgia Dome
2011,11/20/2011,11,BAL,CIN,7,40.5,31,24,0,0,M&T Bank Stadium
2011,11/20/2011,11,CHI,LAC,4.5,45.5,31,20,0,0,Soldier Field
2011,11/20/2011,11,CLE,JAX,1.5,34.5,14,10,0,0,FirstEnergy Stadium
2011,11/20/2011,11,DET,CAR,7,47.5,49,35,0,0,Ford Field
2011,11/20/2011,11,GB,TB,13.5,49,35,26,0,0,Lambeau Field
2011,11/20/2011,11,MIA,BUF,3,44,35,8,0,0,Sun Life Stadium
2011,11/20/2011,11,MIN,OAK,2,46.5,21,27,0,0,Mall of America Field
2011,11/20/2011,11,NYG,PHI,6,45.5,10,17,0,0,MetLife Stadium
2011,11/20/2011,11,SF,ARI,10,40.5,23,7,0,0,Candlestick Park
2011,11/20/2011,11,LAR,SEA,3,40,7,24,0,0,Edward Jones Dome
2011,11/20/2011,11,WAS,DAL,-7,43,24,27,0,0,FedExField
2011,11/21/2011,11,NE,KC,17,47,34,3,0,0,Gillette Stadium
2011,11/24/2011,12,BAL,SF,3.5,40.5,16,6,0,0,M&T Bank Stadium
2011,11/24/2011,12,DAL,MIA,7,46,20,19,0,0,Cowboys Stadium
2011,11/24/2011,12,DET,GB,-4.5,55,15,27,0,0,Ford Field
2011,11/27/2011,12,ATL,MIN,10,44,24,14,0,0,Georgia Dome
2011,11/27/2011,12,CIN,CLE,7,38,23,20,0,0,Paul Brown Stadium
2011,11/27/2011,12,IND,CAR,-3.5,46.5,19,27,0,0,Lucas Oil Stadium
2011,11/27/2011,12,JAX,HOU,-6.5,37,13,20,0,0,EverBank Field
2011,11/27/2011,12,KC,PIT,-10.5,40.5,9,13,0,0,Arrowhead Stadium
2011,11/27/2011,12,NYJ,BUF,9.5,42.5,28,24,0,0,MetLife Stadium
2011,11/27/2011,12,OAK,CHI,3,41,25,20,0,0,Oakland Coliseum
2011,11/27/2011,12,PHI,NE,-3.5,50.5,20,38,0,0,Lincoln Financial Field
2011,11/27/2011,12,LAC,DEN,5.5,42,13,16,0,0,Qualcomm Stadium
2011,11/27/2011,12,SEA,WAS,3,37.5,17,23,0,0,CenturyLink Field
2011,11/27/2011,12,LAR,ARI,2.5,40,20,23,0,0,Edward Jones Dome
2011,11/27/2011,12,TEN,TB,3,44,23,17,0,0,Nissan Stadium
2011,11/28/2011,12,NO,NYG,7,51,49,24,0,0,Louisiana Superdome
2011,12/01/2011,13,SEA,PHI,-3,43.5,31,14,0,0,CenturyLink Field
2011,12/04/2011,13,ARI,DAL,-4.5,46.5,19,13,0,0,University of Phoenix Stadium
2011,12/04/2011,13,BUF,TEN,1,44,17,23,0,0,Ralph Wilson Stadium
2011,12/04/2011,13,CHI,KC,9,35,3,10,0,0,Soldier Field
2011,12/04/2011,13,CLE,BAL,-7,38.5,10,24,0,0,FirstEnergy Stadium
2011,12/04/2011,13,HOU,ATL,-2,38,17,10,0,0,Reliant Stadium
2011,12/04/2011,13,MIA,OAK,3,43,34,14,0,0,Sun Life Stadium
2011,12/04/2011,13,MIN,DEN,1.5,37.5,32,35,0,0,Mall of America Field
2011,12/04/2011,13,NE,IND,20.5,48.5,31,24,0,0,Gillette Stadium
2011,12/04/2011,13,NO,DET,9,54.5,31,17,0,0,Louisiana Superdome
2011,12/04/2011,13,NYG,GB,-7,54,35,38,0,0,MetLife Stadium
2011,12/04/2011,13,PIT,CIN,7,43,35,7,0,0,Heinz Field
2011,12/04/2011,13,SF,LAR,14.5,38.5,26,0,0,0,Candlestick Park
2011,12/04/2011,13,TB,CAR,-2.5,46.5,19,38,0,0,Raymond James Stadium
2011,12/04/2011,13,WAS,NYJ,-3,38.5,19,34,0,0,FedExField
2011,12/05/2011,13,JAX,LAC,-3,39.5,14,38,0,0,EverBank Field
2011,12/08/2011,14,PIT,CLE,14,40,14,3,0,0,Heinz Field
2011,12/11/2011,14,ARI,SF,-3.5,40,21,19,0,0,University of Phoenix Stadium
2011,12/11/2011,14,BAL,IND,16.5,41.5,24,10,0,0,M&T Bank Stadium
2011,12/11/2011,14,CAR,ATL,-3,47.5,23,31,0,0,Bank of America Stadium
2011,12/11/2011,14,CIN,HOU,3,37,19,20,0,0,Paul Brown Stadium
2011,12/11/2011,14,DAL,NYG,4.5,50.5,34,37,0,0,Cowboys Stadium
2011,12/11/2011,14,DEN,CHI,3.5,35.5,13,10,0,0,Sports Authority Field at Mile High
2011,12/11/2011,14,DET,MIN,10,47,34,28,0,0,Ford Field
2011,12/11/2011,14,GB,OAK,11.5,49.5,46,16,0,0,Lambeau Field
2011,12/11/2011,14,JAX,TB,-3,42,41,14,0,0,EverBank Field
2011,12/11/2011,14,MIA,PHI,3,44.5,10,26,0,0,Sun Life Stadium
2011,12/11/2011,14,NYJ,KC,10.5,35.5,37,10,0,0,MetLife Stadium
2011,12/11/2011,14,LAC,BUF,7,49,37,10,0,0,Qualcomm Stadium
2011,12/11/2011,14,TEN,NO,-3.5,48,17,22,0,0,Nissan Stadium
2011,12/11/2011,14,WAS,NE,-7.5,47,27,34,0,0,FedExField
2011,12/12/2011,14,SEA,LAR,9.5,37,30,13,0,0,CenturyLink Field
2011,12/15/2011,15,ATL,JAX,13.5,42,41,14,0,0,Georgia Dome
2011,12/17/2011,15,TB,DAL,-7,47,15,31,0,0,Raymond James Stadium
2011,12/18/2011,15,ARI,CLE,6.5,37.5,20,17,0,0,University of Phoenix Stadium
2011,12/18/2011,15,BUF,MIA,1.5,40.5,23,30,0,0,Ralph Wilson Stadium
2011,12/18/2011,15,CHI,SEA,3.5,35,14,38,0,0,Soldier Field
2011,12/18/2011,15,DEN,NE,-7.5,47.5,23,41,0,0,Sports Authority Field at Mile High
2011,12/18/2011,15,HOU,CAR,6,45.5,13,28,0,0,Reliant Stadium
2011,12/18/2011,15,IND,TEN,-6.5,41.5,27,13,0,0,Lucas Oil Stadium
2011,12/18/2011,15,KC,GB,-11.5,46,19,14,0,0,Arrowhead Stadium
2011,12/18/2011,15,MIN,NO,-7.5,53.5,20,42,0,0,Mall of America Field
2011,12/18/2011,15,NYG,WAS,6,46.5,10,23,0,0,MetLife Stadium
2011,12/18/2011,15,OAK,DET,-1.5,47.5,27,28,0,0,Oakland Coliseum
2011,12/18/2011,15,PHI,NYJ,3,44,45,19,0,0,Lincoln Financial Field
2011,12/18/2011,15,LAC,BAL,-2.5,44,34,14,0,0,Qualcomm Stadium
2011,12/18/2011,15,LAR,CIN,-7,39,13,20,0,0,Edward Jones Dome
2011,12/19/2011,15,SF,PIT,3,37,20,3,0,0,Candlestick Park
2011,12/22/2011,16,IND,HOU,-7,40.5,19,16,0,0,Lucas Oil Stadium
2011,12/24/2011,16,BAL,CLE,11,38,20,14,0,0,M&T Bank Stadium
2011,12/24/2011,16,BUF,DEN,-3,43.5,40,14,0,0,Ralph Wilson Stadium
2011,12/24/2011,16,CAR,TB,7.5,48,48,16,0,0,Bank of America Stadium
